BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0.844296696480842,1.0,0.49277156131987293,0.5013542165065421,0.0,0.0,0.11547677351370127,0.11547677351370127,0.0,0.0,0.0,0.1178156039716956,0.7025429795023068,0.6246614404317142,0.6661841620040649,0.0,1.0000000000000004
0.7323060117610162,1.0,0.0,0.0,0.0,0.6785292218324012,0.0,0.0,0.0,0.08735480693716603,0.14379806887337757,0.0,0.5303396821809085,0.5481118664456446,0.512850392803227,0.0,1.0000000000000004
0.8705303699975686,1.0,0.6787425778763998,0.5797585228913968,0.6948039572951882,0.0,1.0,0.41503713860503844,1.0,0.0,0.0,0.5174835300000812,0.8022557314731309,0.6706926214956718,0.63842179916399,0.0,1.0000000000000004
0.7829617958274941,1.0,0.5631473937862024,0.43191205604242533,0.5819478240994578,0.4854506249964845,0.41503713860503844,0.11547677351370127,0.41503713860503844,0.16823368411269113,0.22791454684042156,0.30454891826664765,0.6040015846607127,0.0,0.5103248103153541,0.0,1.0000000000000004
0.6255260607889135,0.5849625007211562,0.4358342023876842,0.0,0.46971730721253474,0.6432870395478242,0.4594316186372972,0.0,0.3219280948873623,0.12854330133348976,0.14379806887337757,0.2356312079433912,0.5499541741628404,0.47777032473043246,0.4436210138696839,0.0,0.4059749768159926
0.8393692752525264,1.0,0.0,0.0,0.0,0.7055023839185541,0.0,0.0,0.0,0.4425070493497599,0.4313942066201327,0.0,0.6917267230147559,0.0,0.5103248103153541,0.0,1.0000000000000004
0.5522182226033735,1.0,0.7203173564427193,0.6826831281881741,0.6881692256742908,0.0,1.0,0.7369658827051856,1.0,0.0,0.0,0.7610218374636206,0.6539203757254413,0.7238118451240525,0.45926962838058905,0.9385997062393202,1.0000000000000004
0.6862346730811391,1.0,0.576965980225561,0.5870150586452877,0.0,0.6082694016886223,0.22239283353497216,0.22239283353497216,0.0,0.08735480693716603,0.22791454684042156,0.2356312079433912,0.6840778229474522,0.5887138725360788,0.5026403442312737,0.11547677351370127,1.0000000000000004
0.8629108032132151,1.0,0.6300764815505815,0.6097166741603559,0.5534746368827451,0.8411553868106381,0.7004397181410922,0.4594316186372972,0.3219280948873623,0.6860362519837298,0.7546418420206538,0.3913749648496988,0.8563246518877892,0.8308362016283956,0.614894628164743,0.0,0.4059749768159926
0.7087729213558444,1.0,0.7446025872955944,0.7259655657959369,0.6773531184990705,0.0,0.7369658827051856,0.6629647089971256,0.5849625007211562,0.0,0.0,0.5004721456243392,0.6104002530880974,0.6687036851560718,0.6386733527557059,0.0,1.0000000000000004
0.7465324245115295,1.0,0.0,0.0,0.0,0.5367300933233419,0.0,0.0,0.0,0.24352920263396988,0.28759613774675513,0.0,0.6631444167992706,0.6037200158190668,0.5655591028167665,0.0,1.0000000000000004
0.6234184405971144,0.9175379246724388,0.7028407266360269,0.7150821790276947,0.0,0.7055207770440476,0.7369658827051856,0.7369658827051856,0.0,0.11498579216480785,0.14379806887337757,0.4223645222383433,0.638979574330508,0.7423503775487197,0.43427890950994624,0.2630344058337938,0.5761750452883705
0.20661387679396512,0.7104937034038775,0.5314424664741626,0.0,0.5727584547588627,0.0,0.7369658827051856,0.0,0.7369658827051856,0.0,0.0,0.3734666285899042,0.46681108490506484,0.5570843778567578,0.5103248103153541,0.0,1.0000000000000004
0.7286068440232081,1.0,0.6627934202919564,0.6743373644496152,0.0,0.0,0.3219280948873623,0.3219280948873623,0.0,0.0,0.0,0.330750215705129,0.7476455818249981,0.0,0.5103248103153541,0.0,1.0000000000000004
0.8316944918625723,1.0,0.5324109096585719,0.5416839676308727,0.0,0.6046447057870526,0.3219280948873623,0.3219280948873623,0.0,0.38012709006658674,0.3717126157137991,0.2735593608780032,0.6840778229474522,0.0,0.5103248103153541,0.0,1.0000000000000004
0.7892759215906258,1.0,0.7925619187158318,0.7982944891632219,0.6049796427414006,0.0,0.9385997062393202,0.9385997062393202,0.5849625007211562,0.0,0.0,0.6392986593855522,0.7826314078605396,0.7979102388287646,0.6379344258590602,0.11547677351370127,1.0000000000000004
0.8409404479052691,1.0,0.0,0.0,0.0,0.5035531958416946,0.0,0.0,0.0,0.18231542130226847,0.28759613774675513,0.0,0.6840778229474522,0.6129800471003266,0.6556465496240963,0.0,0.8706984847056556
0.8738711866048801,1.0,0.503507064633625,0.0,0.5426512679971287,0.6392563927024327,0.5025006799867999,0.0,0.41503713860503844,0.3139634751770689,0.3338887761076433,0.330750215705129,0.7476455818249981,0.7065804758436711,0.6707023591077115,0.0,1.0000000000000004
0.7650389674789219,0.7884961226002242,0.4385205221925392,0.44615828120642337,0.0,0.0,0.22239283353497216,0.22239283353497216,0.0,0.0,0.0,0.18673331429495207,0.7601950371763448,0.7535049888930377,0.5603022899901374,0.0,1.0000000000000004
0.7458899732047587,1.0,0.38958483049786896,0.3963702713158501,0.0,0.0,0.11547677351370127,0.11547677351370127,0.0,0.0,0.0,0.1178156039716956,0.5404534126997056,0.5377681267761532,0.5979851284671331,0.0,1.0000000000000004
0.6796634796605391,0.932885872841225,0.0,0.0,0.0,0.7664998555891837,0.0,0.0,0.0,0.4750876007280587,0.4313942066201327,0.0,0.6898491909410549,0.7737808905857222,0.48754496195818403,0.1255307618592671,0.8706984847056556
0.21292849425807167,0.1255307618592671,0.6235500230118036,0.6344104607059261,0.0,0.0,0.11547677351370127,0.11547677351370127,0.0,0.0,0.0,0.1178156039716956,0.5404534126997056,0.0,0.5103248103153541,0.0,1.0000000000000004
0.7674271858138918,1.0,0.6984565425029403,0.0,0.7527567238920514,0.6860146030015251,1.0,0.0,1.0,0.08735480693716603,0.3338887761076433,0.7014972344742713,0.5632061100398911,0.7580790795355072,0.7192034040935338,0.11547677351370127,1.0000000000000004
0.7582854270793788,1.0,0.5577797603789701,0.5451966439685486,0.446917346454982,0.0,0.6629647089971256,0.41503713860503844,0.22239283353497216,0.0,0.0,0.4223645222383433,0.558912040916852,0.6144757566152834,0.6042125979795644,0.0,1.0000000000000004
0.6796965839560453,0.9068905956085185,0.0,0.0,0.0,0.6331114932933574,0.0,0.0,0.0,0.12854330133348976,0.14379806887337757,0.0,0.5303396821809085,0.4606686093612903,0.4611432557608315,0.0,0.4059749768159926
0.7472182300509862,1.0,0.0,0.0,0.0,0.552968428581098,0.0,0.0,0.0,0.38012709006658674,0.40369221643405473,0.0,0.6104002530880974,0.5808923766987771,0.5211639000091787,0.0,1.0000000000000004
0.8414344677723905,1.0,0.5164475021217911,0.4950689161764319,0.4293561088904323,0.0,0.7369658827051856,0.11547677351370127,0.6629647089971256,0.0,0.0,0.3734666285899042,0.7476455818249981,0.8155766841655974,0.6139393556588861,0.11547677351370127,1.0000000000000004
0.7548458683797693,1.0,0.6683715826280714,0.6800126822380009,0.0,0.0,0.41503713860503844,0.41503713860503844,0.0,0.0,0.0,0.2735593608780032,0.5499541741628404,0.6823947830396947,0.6067143282164239,0.0,1.0000000000000004
0.873756248396886,1.0,0.5592840072576863,0.0,0.6027644834134286,0.5984652330712401,0.9385997062393202,0.0,0.8744688556079279,0.3139634751770689,0.3338887761076433,0.4223645222383433,0.7540458174524165,0.6610399097149456,0.6832127741724853,0.0,1.0000000000000004
0.8121662495050933,0.932885872841225,0.7793423417800647,0.6987543016035671,0.7941712054517189,0.949233572899,0.7369658827051856,0.5849625007211562,0.6629647089971256,0.6615101524734889,0.6912883541808099,0.5993825073254674,0.7718141561229823,0.9459251954627718,0.6228464154724537,0.540567930520432,1.0000000000000004
0.6583483868489184,1.0,0.0,0.0,0.0,0.6780744789666788,0.0,0.0,0.0,0.12854330133348976,0.28759613774675513,0.0,0.7718141561229823,0.6290351811277753,0.4398033579018439,0.3219280948873623,0.4059749768159926
0.7611807537384304,1.0,0.6085090116452289,0.5861926555325377,0.5344345368348392,0.0,0.5849625007211562,0.13750352374993483,0.4854268271702417,0.0,0.0,0.3734666285899042,0.5938856785730913,0.6268380063329697,0.571658412863491,0.0,0.7301397352628718
0.6371849923056555,0.932885872841225,0.6181016983346492,0.5886932447742415,0.5609530499915013,0.0,0.3479229942713364,0.1255307618592671,0.2410078775506946,0.0,0.0,0.35344681191508687,0.7476455818249981,0.6622464075037905,0.45919522306361327,0.0,0.8706984847056556
0.8804238270469996,1.0,0.5863715068808938,0.5203196118463026,0.573516008914467,0.0,0.8744688556079279,0.22239283353497216,0.8073549220576041,0.0,0.0,0.4602926751729552,0.7476455818249981,0.7011563204219923,0.6824149056078894,0.0,1.0000000000000004
0.7565151224266033,1.0,0.593376921102873,0.603711830641712,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4912822325615997,0.8426816200411691,0.7377850842153555,0.5717867622436821,0.0,1.0000000000000004
0.645663448536548,1.0,0.5343727469815812,0.0,0.575916544375927,0.0,0.8073549220576041,0.0,0.7369658827051856,0.0,0.0,0.3734666285899042,0.5303396821809085,0.671243555691048,0.4663106968470254,0.0,1.0000000000000004
0.7200413938172716,1.0,0.0,0.0,0.0,0.3412262496620155,0.0,0.0,0.0,0.08735480693716603,0.14379806887337757,0.0,0.49537474529023884,0.31478718206458417,0.8016339520901009,0.0,1.0000000000000004
0.892386909438916,1.0,0.5523196177984651,0.5619394278778053,0.0,0.7842125306236877,0.6629647089971256,0.6629647089971256,0.0,0.38012709006658674,0.4313942066201327,0.35344681191508687,0.7718141561229823,0.6824383304455994,0.6954946634766529,0.0,1.0000000000000004
0.2953003518380296,0.932885872841225,0.509677416215831,0.35030633049068627,0.5314798557241562,0.0,0.7369658827051856,0.22239283353497216,0.6629647089971256,0.0,0.0,0.4485658196768247,0.7190610364693493,0.5429853520386294,0.4266711983877536,0.2410078775506946,1.0000000000000004
0.4478987271384477,0.3479229942713364,0.0,0.0,0.0,0.7436028235928268,0.0,0.0,0.0,0.16823368411269113,0.3717126157137991,0.0,0.8196950377315708,0.4400010036743739,0.45356058087051526,0.0,1.0000000000000004
0.158887557213721,0.7104937034038775,0.45352129701378546,0.3178526677531012,0.4652107016751062,0.0,0.5025006799867999,0.22239283353497216,0.3219280948873623,0.0,0.0,0.30454891826664765,0.8563246518877892,0.4940049663373332,0.4090487972677515,0.530514272792545,1.0000000000000004
0.38276293028286246,0.6280316469350506,0.5540474900208949,0.0,0.5971208630592607,0.0,0.5849625007211562,0.0,0.5025006799867999,0.0,0.0,0.4359695403536438,0.49537474529023884,0.6081141687032774,0.4396942777688067,1.0,1.0000000000000004
0.7680303654358624,1.0,0.7870421465967594,0.7927509722036311,0.5981859244340559,0.5284391822664648,1.0,1.0,0.41503713860503844,0.08735480693716603,0.14379806887337757,0.6683002176487237,0.8112176950128827,0.7846950423179028,0.5675666304312066,0.0,1.0000000000000004
0.498456399724561,1.0,0.6601548332339457,0.6716528208375407,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5329461839562418,0.9062576922177525,0.660105504923374,0.45707399419437594,1.0,1.0000000000000004
0.8994608555955359,1.0,0.6833765205004687,0.6854736193037285,0.5062131331226716,0.8024775990963702,1.0,0.8744688556079279,1.0,0.6107404216463047,0.6593087534605543,0.5401801262100389,0.8426816200411691,0.7782655292061285,0.6698163475051696,0.0,1.0000000000000004
0.9142736009548602,1.0,0.7150364486110301,0.6768604799172103,0.6831563027970078,0.7960724653908363,1.0,0.8073549220576041,1.0,0.6107404216463047,0.6412576550329236,0.6987334014224574,0.8747927114102756,0.7396873313523071,0.6787631495646435,0.0,1.0000000000000004
0.8426168907986745,1.0,0.35449059889910367,0.36066479971766896,0.0,0.4327009218916994,0.11547677351370127,0.11547677351370127,0.0,0.08735480693716603,0.14379806887337757,0.1178156039716956,0.7025429795023068,0.6442543285225709,0.6109884269792821,0.0,1.0000000000000004
0.8846594098933969,1.0,0.0,0.0,0.0,0.7348632233691215,0.0,0.0,0.0,0.38012709006658674,0.5618033229480648,0.0,0.7601950371763448,0.6752142418430895,0.7074904553322741,0.0,1.0000000000000004
0.9281609248905154,1.0,0.7904524902924269,0.6637927139013524,0.8264674594780028,0.5499744966291491,1.0,0.3219280948873623,0.9385997062393202,0.08735480693716603,0.14379806887337757,0.6544172403748478,0.8112176950128827,0.8090817065406217,0.8172949434800849,0.0,1.0000000000000004
0.7701896409105782,1.0,0.6425927871453944,0.5114126474849753,0.6678023197113332,0.7782775424712628,0.932885872841225,0.1255307618592671,0.862496620519562,0.4750876007280587,0.6412576550329236,0.4912822325615997,0.6840778229474522,0.7407454374215457,0.6054724269973795,0.1255307618592671,0.8706984847056556
0.7293368912367904,1.0,0.35578976621282327,0.36198659476796813,0.0,0.5768975252275355,0.11547677351370127,0.11547677351370127,0.0,0.08735480693716603,0.14379806887337757,0.1178156039716956,0.558912040916852,0.5622003689381975,0.5103863967218066,0.0,1.0000000000000004
0.728275663220299,1.0,0.5562597796992078,0.5659482160013827,0.0,0.0,0.22239283353497216,0.22239283353497216,0.0,0.0,0.0,0.18673331429495207,0.6040015846607127,0.0,0.5103248103153541,0.0,1.0000000000000004
0.7868304312726452,1.0,0.4969780704494608,0.505633990857244,0.0,0.0,0.3219280948873623,0.3219280948873623,0.0,0.0,0.0,0.2356312079433912,0.6040015846607127,0.0,0.5103248103153541,0.0,1.0000000000000004
0.7143395993728718,1.0,0.0,0.0,0.0,0.4461402164401427,0.0,0.0,0.0,0.08735480693716603,0.14379806887337757,0.0,0.49537474529023884,0.46420775629344946,0.7087785466811726,0.0,1.0000000000000004
0.749988351829729,1.0,0.6117590691374463,0.6224141425220813,0.0,0.0,0.7369658827051856,0.7369658827051856,0.0,0.0,0.0,0.4223645222383433,0.7476455818249981,0.5571090539151498,0.5298529444609971,0.0,1.0000000000000004
0.8282926978354312,1.0,0.0,0.0,0.0,0.6920611897541876,0.0,0.0,0.0,0.4425070493497599,0.40369221643405473,0.0,0.6840778229474522,0.0,0.5103248103153541,0.0,1.0000000000000004
0.17675917536786936,0.4474585922524924,0.4057280599697429,0.0,0.43727061975744286,0.0,0.3219280948873623,0.0,0.22239283353497216,0.0,0.0,0.2356312079433912,0.7718141561229823,0.49734063458527306,0.4268584425292103,1.0,1.0000000000000004
0.0,0.0,0.0,0.0,0.0,0.4190378399512092,0.0,0.0,0.0,0.14573023930013318,0.14379806887337757,0.0,0.638979574330508,0.455470864925276,0.5103248103153541,0.0,0.21570748800922157
0.17970004110648372,0.7369658827051856,0.28188970199716884,0.2867994052000778,0.0,0.0,0.15200294917553867,0.15200294917553867,0.0,0.0,0.0,0.1178156039716956,0.5303396821809085,0.30586196270371346,0.3658630243364858,0.0,0.5761750452883705
0.32415133199464713,0.3479229942713364,0.6671827796527241,0.0,0.7190516415650337,0.0,1.0,0.0,1.0,0.0,0.0,0.4359695403536438,0.5754248747569366,0.6063886896376289,0.3565876138149668,0.0,1.0000000000000004
0.8292755962919364,1.0,0.735731129856699,0.6914836587601515,0.714281424527818,0.0,0.9385997062393202,0.9385997062393202,0.8744688556079279,0.0,0.0,0.7361033535677304,0.739603675857885,0.8421636251128537,0.6800083550456065,0.11547677351370127,1.0000000000000004
0.04922008150500512,0.1255307618592671,0.552628003410041,0.0,0.5955910211496038,0.0,1.0,0.0,1.0,0.0,0.0,0.5890780198584781,0.7025429795023068,0.0,0.5103248103153541,0.0,1.0000000000000004
0.6860305961879661,1.0,0.0,0.0,0.0,0.6343182167941941,0.0,0.0,0.0,0.08735480693716603,0.14379806887337757,0.0,0.6840778229474522,0.7119438967998398,0.47711110028802844,0.11547677351370127,1.0000000000000004
0.7915960618213693,1.0,0.6199582364628479,0.6307561156250387,0.0,0.6382240004149519,0.3219280948873623,0.3219280948873623,0.0,0.3139634751770689,0.40369221643405473,0.2735593608780032,0.6840778229474522,0.5796418513726315,0.6161654741714376,0.0,1.0000000000000004
0.6104124749076225,1.0,0.6341137758074966,0.0,0.6834117506310858,0.0,1.0,0.0,1.0,0.0,0.0,0.4359695403536438,0.6104002530880974,0.646287966613019,0.4597488215872759,0.11547677351370127,1.0000000000000004
0.8640374973183889,1.0,0.0,0.0,0.0,0.799344743705314,0.0,0.0,0.0,0.5015134420405936,0.7704056321527732,0.0,0.7927503613179727,0.6576360948593248,0.646206998872974,0.0,1.0000000000000004
0.7234244328386462,1.0,0.5602923269424769,0.48847128244289384,0.5497912404418126,0.5598460523010379,0.7369658827051856,0.22239283353497216,0.5849625007211562,0.08735480693716603,0.22791454684042156,0.40757502554853375,0.5754248747569366,0.5870027602147332,0.55184310639001,0.0,1.0000000000000004
0.8931591897803017,1.0,0.7784267281039032,0.7450737322257205,0.7456130321240079,0.8254692188470523,1.0,0.9385997062393202,1.0,0.5015134420405936,0.6412576550329236,0.7095289012316469,0.8112176950128827,0.8577291349664685,0.6942830046534114,0.11547677351370127,1.0000000000000004
